id,year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,flight,origin,dest,air_time,distance,hour,minute,name,flight_cost
269,2013,1,1,1120,944,1331,1213,4495,EWR,SAV,117,708,9,44,ExpressJet Airlines Inc.,8358
270,2013,1,1,1120,1125,1330,1325,1057,LGA,STL,176,888,11,25,Southwest Airlines Co.,1395
271,2013,1,1,1123,1110,1410,1336,405,LGA,DEN,256,1620,11,10,United Air Lines Inc.,2664
272,2013,1,1,1124,1100,1435,1431,641,JFK,SFO,349,2586,11,0,JetBlue Airways,4919
273,2013,1,1,1124,1125,1445,1445,1171,LGA,RSW,169,1080,11,25,Delta Air Lines Inc.,7100
274,2013,1,1,1125,1130,1325,1332,1085,LGA,CLT,94,544,11,30,US Airways Inc.,4303
275,2013,1,1,1127,1129,1303,1309,4294,EWR,RDU,73,416,11,29,ExpressJet Airlines Inc.,6755
276,2013,1,1,1127,1130,1504,1448,703,JFK,LAX,357,2475,11,30,United Air Lines Inc.,1321
277,2013,1,1,1127,1129,1421,1425,1143,EWR,PBI,156,1023,11,29,United Air Lines Inc.,4537
278,2013,1,1,1128,1129,1422,1437,987,EWR,TPA,156,997,11,29,United Air Lines Inc.,2053
279,2013,1,1,1130,1125,1301,1305,327,LGA,ORD,127,733,11,25,American Airlines Inc.,3908
280,2013,1,1,1130,1131,1345,1342,2219,LGA,MSP,166,1020,11,31,Delta Air Lines Inc.,9380
281,2013,1,1,1132,1135,1324,1330,4553,LGA,CLE,89,419,11,35,Envoy Air,7230
282,2013,1,1,1133,1129,1440,1437,133,JFK,RSW,168,1074,11,29,JetBlue Airways,9382
283,2013,1,1,1133,1130,1448,1450,409,JFK,LAX,347,2475,11,30,Virgin America,6163
284,2013,1,1,1135,1140,1429,1445,1623,EWR,MIA,156,1085,11,40,American Airlines Inc.,6954
285,2013,1,1,1137,1140,1445,1451,2175,LGA,PBI,153,1035,11,40,Delta Air Lines Inc.,7622
286,2013,1,1,1143,1145,1512,1507,1010,EWR,SNA,371,2434,11,45,United Air Lines Inc.,2941
287,2013,1,1,1144,1145,1422,1411,4876,EWR,ATL,126,746,11,45,ExpressJet Airlines Inc.,1751
288,2013,1,1,1147,1155,1335,1327,353,LGA,CAK,82,397,11,55,AirTran Airways Corporation,5963
289,2013,1,1,1150,1156,1302,1314,4693,EWR,SYR,46,195,11,56,ExpressJet Airlines Inc.,8455
290,2013,1,1,1153,1159,1350,1341,4275,EWR,CMH,95,463,11,59,ExpressJet Airlines Inc.,2290
291,2013,1,1,1153,1123,1454,1425,1,JFK,FLL,167,1069,11,23,JetBlue Airways,7582
292,2013,1,1,1153,1200,1450,1529,863,JFK,LAX,330,2475,12,0,Delta Air Lines Inc.,5465
293,2013,1,1,1154,1200,1253,1306,1174,EWR,BOS,40,200,12,0,JetBlue Airways,6944
294,2013,1,1,1154,1200,1452,1430,4658,LGA,ATL,141,762,12,0,Envoy Air,4239
295,2013,1,1,1155,1200,1517,1510,3,JFK,LAX,353,2475,12,0,American Airlines Inc.,3059
296,2013,1,1,1155,1200,1507,1519,1443,LGA,FLL,160,1076,12,0,Delta Air Lines Inc.,7642
297,2013,1,1,1155,1200,1441,1440,1947,LGA,ATL,133,762,12,0,Delta Air Lines Inc.,2201
298,2013,1,1,1155,1200,1312,1315,4425,JFK,DCA,57,213,12,0,Envoy Air,3358
299,2013,1,1,1157,1158,1310,1315,4511,EWR,ROC,50,246,11,58,ExpressJet Airlines Inc.,2035
300,2013,1,1,1157,1205,1342,1345,4431,LGA,RDU,80,431,12,5,Envoy Air,2812
301,2013,1,1,1157,1200,1452,1456,1197,EWR,MCO,151,937,12,0,United Air Lines Inc.,7258
302,2013,1,1,1158,1205,1530,1520,743,LGA,DFW,248,1389,12,5,American Airlines Inc.,2447
303,2013,1,1,1158,1200,1256,1300,1568,EWR,BWI,38,169,12,0,Southwest Airlines Co.,9885
304,2013,1,1,1158,1200,1338,1331,701,LGA,ORD,142,733,12,0,United Air Lines Inc.,5509
305,2013,1,1,1200,1200,1408,1356,1443,JFK,CLT,102,541,12,0,US Airways Inc.,4227
306,2013,1,1,1202,1207,1318,1314,4347,EWR,BTV,51,266,12,7,ExpressJet Airlines Inc.,4536
307,2013,1,1,1202,1159,1645,1653,1663,EWR,SJU,187,1608,11,59,United Air Lines Inc.,8689
308,2013,1,1,1203,1205,1501,1437,3850,EWR,ATL,142,746,12,5,ExpressJet Airlines Inc.,5191
309,2013,1,1,1203,1200,1519,1545,25,JFK,SFO,353,2586,12,0,Virgin America,8047
310,2013,1,1,1204,1200,1500,1448,523,EWR,MCO,139,937,12,0,JetBlue Airways,1718
311,2013,1,1,1205,1200,1503,1505,1461,EWR,IAH,221,1400,12,0,United Air Lines Inc.,1289
312,2013,1,1,1206,1209,1325,1328,4216,EWR,BUF,59,282,12,9,ExpressJet Airlines Inc.,6701
313,2013,1,1,1208,1158,1540,1502,625,JFK,HOU,253,1428,11,58,JetBlue Airways,4087
314,2013,1,1,1211,1215,1423,1413,4135,EWR,CLT,102,529,12,15,ExpressJet Airlines Inc.,2960
315,2013,1,1,1217,1220,1414,1350,3697,EWR,ORD,143,719,12,20,Envoy Air,2875
316,2013,1,1,1217,1218,1525,1529,391,EWR,SFO,345,2565,12,18,United Air Lines Inc.,9661
317,2013,1,1,1219,1220,1415,1415,1757,LGA,STL,161,888,12,20,American Airlines Inc.,1394
318,2013,1,1,1219,1225,1451,1500,1715,LGA,MSY,195,1183,12,25,Delta Air Lines Inc.,6143
319,2013,1,1,1220,1220,1403,1340,133,EWR,MDW,142,711,12,20,Southwest Airlines Co.,5651
320,2013,1,1,1222,1159,1512,1429,4679,EWR,JAX,131,820,11,59,ExpressJet Airlines Inc.,4230
321,2013,1,1,1222,1229,1520,1526,27,JFK,TPA,160,1005,12,29,JetBlue Airways,8508
322,2013,1,1,1228,1224,1631,1604,1114,EWR,PHX,339,2133,12,24,United Air Lines Inc.,6333
323,2013,1,1,1230,1235,1440,1438,5311,EWR,DTW,108,488,12,35,ExpressJet Airlines Inc.,9026
324,2013,1,1,1231,1238,1449,1446,1131,LGA,DTW,108,502,12,38,Delta Air Lines Inc.,9671
325,2013,1,1,1231,1229,1523,1529,428,EWR,FLL,156,1065,12,29,United Air Lines Inc.,6091
326,2013,1,1,1237,1245,1340,1350,1850,JFK,BOS,40,187,12,45,American Airlines Inc.,8286
327,2013,1,1,1238,1240,1410,1405,564,LGA,MKE,137,738,12,40,Southwest Airlines Co.,5999
328,2013,1,1,1240,1229,1451,1428,4118,EWR,DTW,114,488,12,29,ExpressJet Airlines Inc.,1302
329,2013,1,1,1240,1245,1554,1600,2253,LGA,MIA,156,1096,12,45,American Airlines Inc.,2585
330,2013,1,1,1240,1235,1415,1415,4404,JFK,RDU,79,427,12,35,Envoy Air,5975
331,2013,1,1,1241,1247,1342,1355,4129,EWR,DCA,45,199,12,47,ExpressJet Airlines Inc.,2561
332,2013,1,1,1245,1245,1616,1615,2174,JFK,SLC,298,1990,12,45,Delta Air Lines Inc.,2183
333,2013,1,1,1245,1249,1722,1800,315,JFK,SJU,188,1598,12,49,Delta Air Lines Inc.,5684
334,2013,1,1,1246,1225,1424,1348,66,JFK,BUF,70,301,12,25,JetBlue Airways,4017
335,2013,1,1,1248,1250,1607,1607,1280,LGA,IAH,238,1416,12,50,United Air Lines Inc.,8391
336,2013,1,1,1251,1252,1611,1555,85,JFK,FLL,173,1069,12,52,JetBlue Airways,2849
337,2013,1,1,1252,1245,1624,1550,745,LGA,DFW,243,1389,12,45,American Airlines Inc.,2237
338,2013,1,1,1253,1212,1524,1436,754,EWR,DEN,252,1605,12,12,United Air Lines Inc.,4176
339,2013,1,1,1255,1300,1541,1537,781,LGA,ATL,132,762,13,0,Delta Air Lines Inc.,7446
340,2013,1,1,1255,1255,1540,1535,1251,LGA,DEN,264,1620,12,55,Southwest Airlines Co.,6996
341,2013,1,1,1255,1200,1451,1330,4601,LGA,BNA,139,764,12,0,Envoy Air,2936
342,2013,1,1,1255,1259,1501,1502,1459,LGA,CLT,100,544,12,59,US Airways Inc.,7901
343,2013,1,1,1255,1300,1401,1409,2128,LGA,BOS,38,184,13,0,US Airways Inc.,6762
344,2013,1,1,1257,1258,1601,1610,209,JFK,LGB,346,2465,12,58,JetBlue Airways,5344
345,2013,1,1,1257,1300,1454,1450,4426,LGA,CMH,97,479,13,0,Envoy Air,1701
346,2013,1,1,1258,1308,1532,1537,348,LGA,ATL,128,762,13,8,AirTran Airways Corporation,2143
347,2013,1,1,1258,1300,1459,1440,329,LGA,ORD,147,733,13,0,American Airlines Inc.,1966
348,2013,1,1,1301,1240,1633,1540,1853,EWR,DFW,252,1372,12,40,American Airlines Inc.,1676
349,2013,1,1,1301,1150,1518,1345,4646,LGA,MSP,170,1020,11,50,Envoy Air,9308
350,2013,1,1,1301,1255,1629,1603,765,EWR,DFW,243,1372,12,55,United Air Lines Inc.,6888
351,2013,1,1,1302,1259,1402,1404,1006,JFK,BOS,40,187,12,59,JetBlue Airways,9128
352,2013,1,1,1302,1300,1553,1601,1435,EWR,MIA,158,1085,13,0,United Air Lines Inc.,2275
353,2013,1,1,1304,1227,1518,1422,4640,EWR,DAY,107,533,12,27,ExpressJet Airlines Inc.,8337
354,2013,1,1,1304,1259,1430,1418,32,JFK,ROC,65,264,12,59,JetBlue Airways,5536
355,2013,1,1,1305,1315,1523,1520,4564,LGA,DTW,102,502,13,15,Envoy Air,8435
356,2013,1,1,1306,1240,1622,1555,2041,JFK,MIA,163,1089,12,40,American Airlines Inc.,9866
357,2013,1,1,1306,1300,1622,1610,2596,EWR,HOU,239,1411,13,0,Southwest Airlines Co.,9814
358,2013,1,1,1310,1300,1559,1554,991,JFK,PBI,150,1028,13,0,JetBlue Airways,6178
359,2013,1,1,1314,1315,1507,1505,1615,EWR,CLT,95,529,13,15,US Airways Inc.,2183
360,2013,1,1,1315,1317,1413,1423,4112,EWR,ALB,33,143,13,17,ExpressJet Airlines Inc.,8467
361,2013,1,1,1316,1314,1412,1415,4340,EWR,BWI,38,169,13,14,ExpressJet Airlines Inc.,5782
362,2013,1,1,1317,1325,1454,1505,4475,LGA,RDU,80,431,13,25,Envoy Air,2353
363,2013,1,1,1318,1322,1358,1416,4106,EWR,BDL,25,116,13,22,ExpressJet Airlines Inc.,5249
364,2013,1,1,1320,1315,1602,1605,393,LGA,MCO,140,950,13,15,JetBlue Airways,8671
365,2013,1,1,1320,1320,1625,1636,1425,EWR,LAX,334,2454,13,20,United Air Lines Inc.,1564
366,2013,1,1,1323,1300,1651,1608,1185,EWR,SLC,295,1969,13,0,Delta Air Lines Inc.,7107
367,2013,1,1,1325,1330,1606,1605,2043,JFK,ATL,131,760,13,30,Delta Air Lines Inc.,8278
368,2013,1,1,1327,1330,1638,1655,411,JFK,LAX,352,2475,13,30,Virgin America,3171
369,2013,1,1,1327,1329,1624,1629,906,EWR,FLL,157,1065,13,29,United Air Lines Inc.,1496
370,2013,1,1,1330,1321,1613,1536,3849,EWR,IND,149,645,13,21,ExpressJet Airlines Inc.,5559
371,2013,1,1,1333,1335,1608,1608,615,JFK,JAX,134,828,13,35,JetBlue Airways,8079
372,2013,1,1,1336,1340,1508,1500,4665,EWR,PIT,69,319,13,40,ExpressJet Airlines Inc.,6825
373,2013,1,1,1337,1220,1649,1531,673,JFK,LAX,352,2475,12,20,JetBlue Airways,2575
374,2013,1,1,1339,1345,1642,1705,1073,LGA,MIA,161,1096,13,45,American Airlines Inc.,1449
375,2013,1,1,1339,1335,1654,1631,431,LGA,SRQ,170,1047,13,35,JetBlue Airways,1221
376,2013,1,1,1341,1345,1709,1705,117,JFK,LAX,362,2475,13,45,American Airlines Inc.,3246
377,2013,1,1,1342,1320,1617,1504,3832,EWR,STL,194,872,13,20,ExpressJet Airlines Inc.,3137
378,2013,1,1,1343,1330,1658,1640,753,LGA,DFW,235,1389,13,30,American Airlines Inc.,6855
379,2013,1,1,1344,1344,2005,1944,15,EWR,HNL,656,4963,13,44,United Air Lines Inc.,6309
380,2013,1,1,1346,1330,1736,1710,2335,EWR,PHX,334,2133,13,30,Southwest Airlines Co.,6363
381,2013,1,1,1350,1329,1504,1453,4254,EWR,BUF,57,282,13,29,ExpressJet Airlines Inc.,4861
382,2013,1,1,1350,1355,1456,1510,602,JFK,PWM,49,273,13,55,JetBlue Airways,7105
383,2013,1,1,1351,1355,1446,1459,4434,EWR,MHT,37,209,13,55,ExpressJet Airlines Inc.,4761
384,2013,1,1,1353,1357,1549,1525,4171,EWR,MSN,152,799,13,57,ExpressJet Airlines Inc.,8355
385,2013,1,1,1354,1356,1556,1600,4370,EWR,CHS,102,628,13,56,ExpressJet Airlines Inc.,8908
386,2013,1,1,1354,1359,1452,1514,2068,JFK,BOS,37,187,13,59,Delta Air Lines Inc.,1537
387,2013,1,1,1355,1315,1538,1452,4552,EWR,GSO,86,445,13,15,ExpressJet Airlines Inc.,5541
388,2013,1,1,1355,1356,1646,1650,1783,JFK,MCO,144,944,13,56,JetBlue Airways,9876
389,2013,1,1,1355,1350,1537,1515,2162,LGA,MDW,141,725,13,50,Southwest Airlines Co.,7558
390,2013,1,1,1356,1350,1612,1545,4577,LGA,CLT,98,544,13,50,Envoy Air,7565
391,2013,1,1,1356,1259,1538,1438,32,EWR,ORD,135,719,12,59,United Air Lines Inc.,2152
392,2013,1,1,1356,1354,1537,1526,617,LGA,ORD,146,733,13,54,United Air Lines Inc.,8058
393,2013,1,1,1356,1350,1659,1640,1258,EWR,IAH,218,1400,13,50,United Air Lines Inc.,8159
394,2013,1,1,1358,1350,1742,1715,688,EWR,PHX,318,2133,13,50,US Airways Inc.,3344
395,2013,1,1,1400,1250,1645,1502,4869,LGA,MEM,178,963,12,50,ExpressJet Airlines Inc.,6420
396,2013,1,1,1400,1400,1634,1636,2247,LGA,ATL,130,762,14,0,Delta Air Lines Inc.,8639
397,2013,1,1,1402,1323,1650,1526,4516,EWR,MEM,183,946,13,23,ExpressJet Airlines Inc.,2886
398,2013,1,1,1408,1411,1646,1640,349,LGA,ATL,133,762,14,11,AirTran Airways Corporation,6028
399,2013,1,1,1411,1315,1717,1611,505,EWR,FLL,154,1065,13,15,JetBlue Airways,1477
400,2013,1,1,1416,1411,1603,1549,683,EWR,ORD,136,719,14,11,United Air Lines Inc.,2674
401,2013,1,1,1418,1419,1726,1732,16,EWR,SEA,348,2402,14,19,United Air Lines Inc.,3819
402,2013,1,1,1419,1420,1557,1550,3728,EWR,ORD,136,719,14,20,Envoy Air,9712
403,2013,1,1,1421,1422,1517,1535,1010,JFK,BOS,38,187,14,22,JetBlue Airways,4058
404,2013,1,1,1421,1355,1735,1709,83,JFK,SEA,349,2422,13,55,JetBlue Airways,2068
405,2013,1,1,1421,1430,1724,1752,1531,LGA,RSW,160,1080,14,30,Delta Air Lines Inc.,3605
406,2013,1,1,1422,1410,1613,1555,4491,LGA,CLE,93,419,14,10,Envoy Air,1354
407,2013,1,1,1422,1425,1748,1759,257,JFK,SFO,362,2586,14,25,United Air Lines Inc.,6965
408,2013,1,1,1423,1430,1535,1550,5710,LGA,IAD,53,229,14,30,ExpressJet Airlines Inc.,6476
409,2013,1,1,1424,1349,1701,1556,4687,EWR,CVG,129,569,13,49,ExpressJet Airlines Inc.,7852
410,2013,1,1,1424,1420,1659,1644,4935,EWR,ATL,132,746,14,20,ExpressJet Airlines Inc.,7675
411,2013,1,1,1428,1329,1803,1640,355,JFK,BUR,371,2465,13,29,JetBlue Airways,4241
412,2013,1,1,1430,1359,1718,1652,278,EWR,PBI,149,1023,13,59,United Air Lines Inc.,2111
413,2013,1,1,1430,1430,1735,1744,997,LGA,IAH,227,1416,14,30,United Air Lines Inc.,8505
414,2013,1,1,1431,1429,1727,1722,1161,LGA,PBI,151,1035,14,29,JetBlue Airways,4870
415,2013,1,1,1431,1440,1627,1616,601,EWR,CLE,91,404,14,40,United Air Lines Inc.,3933
416,2013,1,1,1433,1435,1636,1644,1819,LGA,MSP,163,1020,14,35,Delta Air Lines Inc.,4505
417,2013,1,1,1436,1435,1840,1820,1322,JFK,SFO,375,2586,14,35,Delta Air Lines Inc.,1682
418,2013,1,1,1439,1445,1558,1613,1972,JFK,DCA,56,213,14,45,Delta Air Lines Inc.,4580
419,2013,1,1,1440,1440,1658,1643,1231,LGA,DTW,94,502,14,40,Delta Air Lines Inc.,1866
420,2013,1,1,1442,1450,1728,1755,1813,JFK,MCO,141,944,14,50,American Airlines Inc.,2488
421,2013,1,1,1443,1444,1600,1602,4292,EWR,IAD,51,212,14,44,ExpressJet Airlines Inc.,2601
422,2013,1,1,1445,1455,1635,1645,337,LGA,ORD,147,733,14,55,American Airlines Inc.,9945
423,2013,1,1,1445,1445,1729,1710,4669,LGA,ATL,129,762,14,45,Envoy Air,6617
424,2013,1,1,1446,1455,1803,1825,1769,JFK,MIA,161,1089,14,55,American Airlines Inc.,8420
425,2013,1,1,1448,1445,1651,1647,1445,LGA,CLT,96,544,14,45,US Airways Inc.,2837
426,2013,1,1,1449,1450,1651,1640,4403,JFK,RDU,78,427,14,50,Envoy Air,5401
427,2013,1,1,1451,1500,1634,1636,4105,JFK,IAD,57,228,15,0,Endeavor Air Inc.,7816
428,2013,1,1,1452,1455,1637,1639,3295,JFK,BUF,68,301,14,55,Endeavor Air Inc.,4886
429,2013,1,1,1452,1457,1753,1811,61,JFK,FLL,162,1069,14,57,JetBlue Airways,8072
430,2013,1,1,1453,1450,1707,1645,4172,JFK,CLE,99,425,14,50,Envoy Air,9229
431,2013,1,1,1453,1500,1601,1620,2179,LGA,DCA,51,214,15,0,US Airways Inc.,1757
432,2013,1,1,1454,1458,1554,1615,4390,EWR,PWM,47,284,14,58,ExpressJet Airlines Inc.,6766
433,2013,1,1,1454,1500,1635,1636,3843,JFK,SYR,57,209,15,0,Endeavor Air Inc.,5761
434,2013,1,1,1454,1500,1815,1837,1467,JFK,LAX,340,2475,15,0,Delta Air Lines Inc.,6894
435,2013,1,1,1455,1457,1731,1730,119,JFK,MSY,192,1182,14,57,JetBlue Airways,1910
436,2013,1,1,1455,1459,1655,1645,1053,JFK,PIT,87,340,14,59,JetBlue Airways,7635
437,2013,1,1,1455,1500,1753,1810,1997,LGA,PBI,152,1035,15,0,Delta Air Lines Inc.,1464
438,2013,1,1,1456,1500,1649,1632,685,LGA,ORD,140,733,15,0,United Air Lines Inc.,7760
439,2013,1,1,1456,1455,1830,1813,1134,EWR,AUS,252,1504,14,55,United Air Lines Inc.,4064
440,2013,1,1,1457,1500,1758,1815,379,EWR,RSW,166,1068,15,0,United Air Lines Inc.,8702
441,2013,1,1,1457,1500,1652,1656,720,EWR,CLT,97,529,15,0,US Airways Inc.,1503
442,2013,1,1,1458,1500,1658,1655,4429,LGA,CMH,94,479,15,0,Envoy Air,4304
443,2013,1,1,1459,1501,1651,1651,5675,EWR,CMH,96,463,15,1,ExpressJet Airlines Inc.,3067
444,2013,1,1,1459,1454,1750,1751,1105,EWR,TPA,152,997,14,54,United Air Lines Inc.,8082
445,2013,1,1,1500,1459,1809,1806,377,LGA,FLL,167,1076,14,59,JetBlue Airways,5971
446,2013,1,1,1502,1500,1802,1806,456,EWR,FLL,156,1065,15,0,United Air Lines Inc.,2118
447,2013,1,1,1505,1310,1638,1431,4497,EWR,RIC,63,277,13,10,ExpressJet Airlines Inc.,4926
448,2013,1,1,1505,1510,1654,1655,4447,LGA,RDU,82,431,15,10,Envoy Air,5120
449,2013,1,1,1506,1505,1838,1820,759,LGA,DFW,248,1389,15,5,American Airlines Inc.,9679
450,2013,1,1,1506,1512,1723,1741,407,LGA,DEN,237,1620,15,12,United Air Lines Inc.,8977
451,2013,1,1,1507,1515,1651,1656,3792,JFK,ROC,66,264,15,15,Endeavor Air Inc.,5217
452,2013,1,1,1507,1510,1748,1745,4309,JFK,IND,130,665,15,10,Envoy Air,5854
453,2013,1,1,1508,1450,1813,1747,1687,EWR,MCO,146,937,14,50,United Air Lines Inc.,6989
454,2013,1,1,1510,1517,1811,1811,537,EWR,TPA,156,997,15,17,JetBlue Airways,9895
455,2013,1,1,1511,1500,1753,1742,2347,LGA,ATL,135,762,15,0,Delta Air Lines Inc.,7465
456,2013,1,1,1511,1515,1657,1700,1456,LGA,BUF,60,292,15,15,Delta Air Lines Inc.,1621
457,2013,1,1,1512,1518,1805,1823,153,JFK,MCO,142,944,15,18,JetBlue Airways,5016
458,2013,1,1,1513,1505,1714,1703,4223,EWR,CLT,102,529,15,5,ExpressJet Airlines Inc.,8899
459,2013,1,1,1513,1515,1705,1700,4333,JFK,PIT,79,340,15,15,Envoy Air,3872
460,2013,1,1,1515,1437,1834,1742,347,JFK,SRQ,171,1041,14,37,JetBlue Airways,9311
461,2013,1,1,1518,1516,1837,1832,1699,EWR,SFO,348,2565,15,16,United Air Lines Inc.,6209
462,2013,1,1,1520,1430,1835,1735,883,EWR,DFW,236,1372,14,30,American Airlines Inc.,9406
463,2013,1,1,1520,1525,1643,1655,3823,JFK,DCA,57,213,15,25,Envoy Air,4234
464,2013,1,1,1520,1520,1817,1816,1593,EWR,MCO,152,937,15,20,United Air Lines Inc.,6212
465,2013,1,1,1521,1515,1830,1823,507,LGA,MCO,145,950,15,15,Delta Air Lines Inc.,8649
466,2013,1,1,1522,1530,1731,1725,4146,JFK,CMH,98,483,15,30,Envoy Air,3231
467,2013,1,1,1522,1530,1858,1855,530,JFK,LAX,356,2475,15,30,United Air Lines Inc.,4586
468,2013,1,1,1523,1516,1831,1828,1600,EWR,LAX,337,2454,15,16,United Air Lines Inc.,4214
469,2013,1,1,1524,1457,1828,1801,141,JFK,PBI,156,1028,14,57,JetBlue Airways,2756
470,2013,1,1,1525,1340,1831,1626,525,EWR,MCO,152,937,13,40,JetBlue Airways,4569
471,2013,1,1,1525,1530,1934,1805,4525,LGA,XNA,151,1147,15,30,Envoy Air,7048
472,2013,1,1,1526,1530,1714,1650,4105,EWR,MDW,141,711,15,30,Southwest Airlines Co.,1942
473,2013,1,1,1527,1530,1841,1855,1039,JFK,FLL,163,1069,15,30,American Airlines Inc.,3273
474,2013,1,1,1527,1455,1655,1628,8,JFK,BUF,66,301,14,55,JetBlue Airways,2412
475,2013,1,1,1527,1533,1836,1857,137,JFK,RSW,168,1074,15,33,JetBlue Airways,9332
476,2013,1,1,1527,1515,1854,1810,1695,EWR,IAH,210,1400,15,15,United Air Lines Inc.,8909
477,2013,1,1,1528,1459,2002,1647,3806,EWR,STL,151,872,14,59,ExpressJet Airlines Inc.,4639
478,2013,1,1,1528,1530,1731,1725,2223,LGA,STL,160,888,15,30,American Airlines Inc.,8141
479,2013,1,1,1529,1457,1720,1634,459,EWR,ORD,138,719,14,57,United Air Lines Inc.,7083
480,2013,1,1,1529,1530,1733,1737,1665,LGA,CLT,103,544,15,30,US Airways Inc.,3317
481,2013,1,1,1530,1530,1650,1655,3369,JFK,BWI,40,184,15,30,Endeavor Air Inc.,3272
482,2013,1,1,1531,1453,1637,1603,4372,EWR,DCA,45,199,14,53,ExpressJet Airlines Inc.,3113
483,2013,1,1,1531,1459,1745,1658,4572,EWR,GSP,106,594,14,59,ExpressJet Airlines Inc.,4879
484,2013,1,1,1531,1520,1809,1750,365,EWR,DEN,247,1605,15,20,United Air Lines Inc.,7774
485,2013,1,1,1534,1530,1755,1735,4093,EWR,GRR,120,605,15,30,ExpressJet Airlines Inc.,4441
486,2013,1,1,1536,1520,1709,1650,2081,LGA,MKE,133,738,15,20,Southwest Airlines Co.,4506
487,2013,1,1,1538,1540,1827,1851,4,JFK,MCO,133,944,15,40,Delta Air Lines Inc.,9393
488,2013,1,1,1539,1530,1904,1910,85,JFK,SFO,360,2586,15,30,American Airlines Inc.,2815
489,2013,1,1,1539,1545,1853,1910,133,JFK,LAX,351,2475,15,45,American Airlines Inc.,5777
490,2013,1,1,1539,1537,1854,1819,1222,EWR,LAS,342,2227,15,37,United Air Lines Inc.,9679
491,2013,1,1,1540,1338,2020,1825,705,JFK,SJU,193,1598,13,38,JetBlue Airways,7405
492,2013,1,1,1542,1545,1852,1913,1283,JFK,SAN,342,2446,15,45,Delta Air Lines Inc.,8968
493,2013,1,1,1543,1550,1933,1925,1773,JFK,SLC,320,1990,15,50,Delta Air Lines Inc.,9251
494,2013,1,1,1543,1543,1731,1733,636,LGA,CLE,88,419,15,43,United Air Lines Inc.,5075
495,2013,1,1,1546,1540,1753,1748,3338,JFK,ORD,146,740,15,40,Endeavor Air Inc.,2443
496,2013,1,1,1547,1545,1823,1815,1942,EWR,ATL,129,746,15,45,Delta Air Lines Inc.,4819
497,2013,1,1,1548,1420,1751,1620,4588,LGA,MSP,167,1020,14,20,Envoy Air,9899
498,2013,1,1,1549,1445,1912,1656,4181,EWR,MCI,234,1092,14,45,ExpressJet Airlines Inc.,8597
499,2013,1,1,1549,1548,1851,1859,80,EWR,MIA,156,1085,15,48,United Air Lines Inc.,6958
500,2013,1,1,1550,1550,1844,1831,3372,JFK,IND,139,665,15,50,Endeavor Air Inc.,2446
501,2013,1,1,1552,1600,1732,1720,5709,LGA,IAD,55,229,16,0,ExpressJet Airlines Inc.,5965
502,2013,1,1,1552,1600,1826,1820,620,LGA,ATL,132,762,16,0,AirTran Airways Corporation,2556
503,2013,1,1,1552,1600,1749,1757,3459,JFK,BNA,150,765,16,0,Endeavor Air Inc.,7361
504,2013,1,1,1552,1600,1933,1915,565,JFK,DFW,254,1391,16,0,American Airlines Inc.,7899
505,2013,1,1,1554,1600,1701,1734,3331,JFK,BOS,41,187,16,0,Endeavor Air Inc.,9764
506,2013,1,1,1554,1559,1857,1841,847,LGA,ATL,131,762,15,59,Delta Air Lines Inc.,5271
507,2013,1,1,1554,1600,1830,1820,3985,JFK,CVG,118,589,16,0,Envoy Air,3405
508,2013,1,1,1556,1600,1737,1739,5163,LGA,PIT,69,335,16,0,ExpressJet Airlines Inc.,2038
509,2013,1,1,1557,1600,1910,1939,1508,JFK,RSW,171,1074,16,0,Delta Air Lines Inc.,3840
510,2013,1,1,1557,1600,1746,1742,687,LGA,ORD,143,733,16,0,United Air Lines Inc.,2533
511,2013,1,1,1558,1534,1808,1703,4502,EWR,BNA,168,748,15,34,ExpressJet Airlines Inc.,3577
512,2013,1,1,1558,1359,1718,1515,5712,JFK,IAD,53,228,13,59,ExpressJet Airlines Inc.,7540
513,2013,1,1,1558,1600,1910,1903,509,EWR,FLL,166,1065,16,0,JetBlue Airways,6187
514,2013,1,1,1559,1605,1844,1912,91,JFK,LAS,309,2248,16,5,Delta Air Lines Inc.,9833
515,2013,1,1,1600,1610,1712,1729,4088,JFK,PHL,35,94,16,10,Endeavor Air Inc.,4272
516,2013,1,1,1601,1601,1750,1735,702,EWR,ORD,141,719,16,1,United Air Lines Inc.,6468
517,2013,1,1,1602,1605,1834,1838,1861,LGA,MCI,189,1107,16,5,Delta Air Lines Inc.,5353
518,2013,1,1,1603,1547,1720,1708,3272,EWR,BUF,58,282,15,47,ExpressJet Airlines Inc.,3812
519,2013,1,1,1603,1550,1751,1739,917,JFK,ORD,150,740,15,50,JetBlue Airways,6627
520,2013,1,1,1603,1600,1839,1830,591,EWR,DEN,254,1605,16,0,Southwest Airlines Co.,3235
521,2013,1,1,1603,1605,1818,1750,4415,LGA,RDU,79,431,16,5,Envoy Air,6588
522,2013,1,1,1603,1600,1912,1906,367,EWR,FLL,162,1065,16,0,United Air Lines Inc.,8312
523,2013,1,1,1604,1510,1817,1710,4579,LGA,CLT,106,544,15,10,Envoy Air,7882
524,2013,1,1,1605,1610,1804,1800,341,LGA,ORD,146,733,16,10,American Airlines Inc.,3107
525,2013,1,1,1607,1555,1735,1715,12,JFK,SYR,58,209,15,55,JetBlue Airways,3064
